915,"Паштет из марала с кедр. орехом 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=915&find_section_section=-1&WF=Y,"171     гр.","101     гр.","08     гр.","162 ккал"
916,"Паштет из медвежатины с брусникой 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=916&find_section_section=-1&WF=Y,"187     гр.","16     гр.","25     гр.","476 ккал"
918,"Паштет из оленя с морковью 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=918&find_section_section=-1&WF=Y,"171     гр.","    гр.","08     гр.","162 ккал"
919,"Паштет из сарлыка с можжевеловыми ягодами 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=919&find_section_section=-1&WF=Y,"161     гр.","23     гр.","04     гр.","275 ккал"
539,"Сало Кабана вес. в/к",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=539&find_section_section=-1&WF=Y,"8     гр.","0     гр.","55     гр.","527 ккал"
931,"Сало &quot;По-деревенски&quot; 350г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=931&find_section_section=-1&WF=Y,"14     гр.","90     гр.","0     гр.","815 ккал"
932,"Сало &quot;ТРИ КАБАНА&quot; 480г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=932&find_section_section=-1&WF=Y,"14     гр.","136     гр.","48     гр.","898 ккал"
933,"Сало кабана в/к 350г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=933&find_section_section=-1&WF=Y,"    гр.","    гр.","    гр.",
671,"Сердце Оленя с/м в/у",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=671&find_section_section=-1&WF=Y,,,,
675,"Язык марала с/м",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=675&find_section_section=-1&WF=Y,"195     гр.","85     гр.","0     гр.","154 ккал"
1004,"Дрова Березовые 10кг",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=1004&find_section_section=-1&WF=Y,,,,
1005,"Дрова Дубовые 10кг",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=1005&find_section_section=-1&WF=Y,,,,
1006,"Уголь Березовый 3кг",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=1006&find_section_section=-1&WF=Y,,,,
1007,"Уголь Дубовый 3кг",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=1007&find_section_section=-1&WF=Y,,,,
570,"Боттарга вяленая икра серой Кефали",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=570&find_section_section=-1&WF=Y,"43     гр.","16     гр.","     гр.","189 ккал"
1008,"Икра Морского ежа",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=1008&find_section_section=-1&WF=Y,,,,
571,"Икра Горбуши вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=571&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
573,"Икра Кеты вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=573&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
575,"Икра Кижуча вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=575&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
577,"Икра Нерки вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=577&find_section_section=-1&WF=Y,"32     гр.","15      гр.","     гр.","263 ккал"
589,"Икра форели вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=589&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
592,"Икра Чавычи вес.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=592&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
579,"Икра Осетр 100гр ж/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=579&find_section_section=-1&WF=Y,"29     гр.","10     гр.","0     гр.","206 ккал"
580,"Икра Осетр 100гр ст/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=580&find_section_section=-1&WF=Y,"29     гр.","10     гр.","0     гр.","206 ккал"
581,"Икра Осетр 125гр ж/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=581&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
582,"Икра Осетр 250гр ж/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=582&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
583,"Икра Осетр 250гр ст/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=583&find_section_section=-1&WF=Y,"29     гр.","0     гр.","10     гр.","206 ккал"
584,"Икра Осетр 500гр ж/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=584&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
585,"Икра Осетр 500гр ст/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=585&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
586,"Икра Осетр 50гр ж/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=586&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
587,"Икра Осетр 50гр ст/б  ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=587&find_section_section=-1&WF=Y,"29     гр.","10     гр.","    гр.","206 ккал"
588,"Икра Осетр РОЯЛ 500гр ст/б ШОККО",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=588&find_section_section=-1&WF=Y,"29     гр.","10     гр.","0     гр.","206 ккал"
576,"Икра муксуна зернистая соленая 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=576&find_section_section=-1&WF=Y,,,,
578,"Икра Омуля пл/б 200гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=578&find_section_section=-1&WF=Y,"32     гр.","15     гр.","0     гр."," ккал"
591,"Икра Хариуса ст/б 200гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=591&find_section_section=-1&WF=Y,"32     гр.","0     гр.","15     гр."," ккал"
593,"Икра Чира ст/б 200гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=593&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
594,"Икра Щуки Ангарской ст/б 200 гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=594&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
595,"Икра Щуки Астраханской пл/б 500 гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=595&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
596,"Икра Щуки ст/б 113гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=596&find_section_section=-1&WF=Y,"26     гр.","0     гр.","3     гр.","131 ккал"
556,"Жаркое из Оленины 540гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=556&find_section_section=-1&WF=Y,"11     гр.","25     гр.","65     гр.","95 ккал"
557,"Каша гречневая с олениной &quot;Походная&quot; 340гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=557&find_section_section=-1&WF=Y,"6     гр.","22     гр.","17     гр.","290 ккал"
558,"Каша перловая охотничья с олениной 340гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=558&find_section_section=-1&WF=Y,"6     гр.","22     гр.","12     гр.","270 ккал"
560,"Оленина в винном соусе 540гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=560&find_section_section=-1&WF=Y,"12     гр.","7     гр.","1     гр.","120 ккал"
561,"Оленина туш в/с 338 гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=561&find_section_section=-1&WF=Y,"15     гр.","16     гр.","     гр.","204 ккал"
562,"Оссобуко из Оленины 540гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=562&find_section_section=-1&WF=Y,"12     гр.","15     гр.","11     гр.","150 ккал"
563,"Печень Оленья 340гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=563&find_section_section=-1&WF=Y,,,,
564,"Суп-шурпа из Куропатки 550гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=564&find_section_section=-1&WF=Y,"69     гр.","11     гр.","32     гр.","62.8 ккал"
565,"Суп-шурпа из Оленины 550гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=565&find_section_section=-1&WF=Y,"108     гр.","38     гр.","36     гр.","65.2 ккал"
566,"Томленое мясо кабана премиум в коробке 325гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=566&find_section_section=-1&WF=Y,,,,
569,"Тушеное мясо Бобра Деликатес Дичь",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=569&find_section_section=-1&WF=Y,,,,
865,"Горох с копченым мясом Кабана томлёный в печи 340гр.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=865&find_section_section=-1&WF=Y,"56     гр.","178     гр.","107     гр.","225.4 ккал"
866,"Греча с Маралом и грибами томленая в печи 340гр.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=866&find_section_section=-1&WF=Y,"57     гр.","237     гр.","266     гр.","338.3 ккал"
895,"Мясо Алтайского Марала томленое в печи 338г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=895&find_section_section=-1&WF=Y,"15     гр.","17     гр.","07     гр.","215.8 ккал"
896,"Мясо Алтайской Косули томленое в печи 338г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=896&find_section_section=-1&WF=Y,"197     гр.","13     гр.","1     гр.","200 ккал"
897,"Мясо Горно-Алтайского Сарлыка томленое в печи 338г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=897&find_section_section=-1&WF=Y,"183     гр.","32     гр.","07     гр.","104.8 ккал"
898,"Мясо Дикой Утки томленое в печи 338г.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=898&find_section_section=-1&WF=Y,"16     гр.","38     гр.","0     гр.","405 ккал"
901,"Мясо Сибирского Бобра томленое в печи 338гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=901&find_section_section=-1&WF=Y,"35     гр.","7     гр.","07     гр.","206 ккал"
902,"Мясо Сибирского Медведя томленое в печи 338гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=902&find_section_section=-1&WF=Y,"158     гр.","139     гр.","107     гр.","192.6 ккал"
903,"Мясо Томского Глухаря томленое в печи 338гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=903&find_section_section=-1&WF=Y,"197     гр.","13     гр.","1     гр.","200 ккал"
904,"Мясо Томского Лося томленое в печи 338гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=904&find_section_section=-1&WF=Y,"189     гр.","24     гр.","07     гр.","100 ккал"
926,"Перловка с Глухарем томленая в печи 340гр.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=926&find_section_section=-1&WF=Y,"87     гр.","55     гр.","126     гр.","135 ккал"
927,"Полба с Сарлыком и грецким орехом томленая в печи 340г.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=927&find_section_section=-1&WF=Y,"115     гр.","85     гр.","94     гр.","157.6 ккал"
928,"Пшено с мясом Оленя и лесными грибами томленое в печи 340г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=928&find_section_section=-1&WF=Y,"78     гр.","76     гр.","182     гр.","172.8 ккал"
929,"Рис с дикой Уткой, черносливом и нутом томленый в печи 340г.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=929&find_section_section=-1&WF=Y,"55     гр.","103     гр.","10     гр.","153.1 ккал"
945,"Фасоль томл.в печи с мясом медведя 338 гр.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=945&find_section_section=-1&WF=Y,"81     гр.","68     гр.","61     гр.","118.5 ккал"
954,"Якутская жеребятина томленая в печи 338 г.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=954&find_section_section=-1&WF=Y,"15     гр.","173     гр.","07     гр.","216 ккал"
741,"Икра трески ж/б 240гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=741&find_section_section=-1&WF=Y,,,,
742,"Корюшка копченая в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=742&find_section_section=-1&WF=Y,"18     гр.","19     гр.","0     гр.","343 ккал"
743,"Корюшка Онежская с овощами в т/с 230гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=743&find_section_section=-1&WF=Y," 14     гр."," 13     гр."," 26     гр.","183 ккал"
744,"Муксун обжаренный в томатном соусе",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=744&find_section_section=-1&WF=Y,"14     гр.","9     гр.","5     гр.","157 ккал"
745,"Муксун нат. в желе",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=745&find_section_section=-1&WF=Y,"16     гр.","8     гр.","0     гр.","136 ккал"
746,"Налим  филе (копч. в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=746&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
747,"Налим (филе обжар в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=747&find_section_section=-1&WF=Y,"19     гр.","11     гр.","0     гр.","175 ккал"
748,"Налим филе( обжар в т/с) 240гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=748&find_section_section=-1&WF=Y,"13     гр.","39     гр.","5     гр.","113 ккал"
750,"Паштет из печени икры тресковых ж/б 240гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=750&find_section_section=-1&WF=Y,,,,
751,"Печень Налима нат",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=751&find_section_section=-1&WF=Y,,,,
752,"Печень Трески 120 гр. ЖБ ",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=752&find_section_section=-1&WF=Y,"42     гр.","    гр.","12     гр.",
753,"Печень Трески 500гр ст/б",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=753&find_section_section=-1&WF=Y,"4     гр.","     гр.","66     гр.","610 ккал"
754,"Печень Трески ЖБ 230гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=754&find_section_section=-1&WF=Y,"42     гр.","     гр.","657     гр.","613 ккал"
755,"Пыжьян (нат в желе)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=755&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
756,"Пыжьян (нат в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=756&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
757,"Пыжьян (нат в т/с)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=757&find_section_section=-1&WF=Y,"152     гр.","47     гр.","134     гр.","202.2 ккал"
758,"Пыжьян копч. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=758&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
759,"Пыжьян обжар. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=759&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
760,"Ряпушка (нат в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=760&find_section_section=-1&WF=Y,"166     гр.","0     гр.","36     гр.","113 ккал"
761,"Ряпушка (нат в т/с)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=761&find_section_section=-1&WF=Y,"13     гр.","16     гр.","6     гр.","113 ккал"
762,"Ряпушка копч. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=762&find_section_section=-1&WF=Y,"21     гр.","0     гр.","342     гр.","338.2 ккал"
763,"Ряпушка обжар. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=763&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
764,"Ряпушка Онежская (копч. в масле) 160гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=764&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
765,"Ряпушка Онежская (обжар. в т/с) 230гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=765&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
766,"Сырок копч. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=766&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
767,"Сырок нат. в желе",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=767&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
768,"Сырок нат. в т/с",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=768&find_section_section=-1&WF=Y,"15     гр.","52     гр.","9     гр.","162 ккал"
769,"Сырок нат. с доб. масла",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=769&find_section_section=-1&WF=Y,"17     гр.","0     гр.","29     гр.","329 ккал"
770,"Сырок обжар. в т/с",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=770&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
771,"Чир (Нат. в желе)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=771&find_section_section=-1&WF=Y,"146     гр.","0     гр.","48     гр.","102 ккал"
772,"Чир (нат. в т/с)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=772&find_section_section=-1&WF=Y,"137     гр.","11     гр.","67     гр.","119.5 ккал"
773,"Чир (обжар. в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=773&find_section_section=-1&WF=Y,"136     гр.","0     гр.","56     гр.","104.8 ккал"
774,"Чир (обжар. в т/с)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=774&find_section_section=-1&WF=Y,"12     гр.","5     гр.","9     гр.","157 ккал"
775,"Щука (обжар. в масле)",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=775&find_section_section=-1&WF=Y,"20     гр.","0     гр.","19     гр.","251 ккал"
776,"Щука в томатном соусе",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=776&find_section_section=-1&WF=Y,"14     гр.","36     гр.","4     гр.","98.25 ккал"
777,"Язь копч. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=777&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
779,"Язь нат. с доб. масла",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=779&find_section_section=-1&WF=Y,"   16,4  гр.","   8,1  гр."," 2,0    гр.","146,5 ккал"
780,"Язь обжар. в масле",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=780&find_section_section=-1&WF=Y,"     гр.","     гр.","     гр."," ккал"
781,"Язь обжар. в т/с",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=781&find_section_section=-1&WF=Y,"16     гр.","28     гр.","9     гр.","154 ккал"
906,"Нельма томлёная в печи ж/б 340г",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=906&find_section_section=-1&WF=Y,"175     гр.","2     гр.","0     гр.","115 ккал"
911,"Осетрина с томатами томл.в печи ж/б 340 гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=911&find_section_section=-1&WF=Y,"144     гр.","33     гр.","118     гр.","164 ккал"
917,"Паштет из нельмы и тайменя с брусникой 250гр",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=917&find_section_section=-1&WF=Y,"144     гр.","75     гр.","55     гр.","122.7 ккал"
930,"Рис с лососем 340г.",http://dev1.azbuka-severa.dev-v.ru/bitrix/admin/iblock_element_edit.php?IBLOCK_ID=5&type=catalog&lang=ru&ID=930&find_section_section=-1&WF=Y,"61     гр.","71     гр.","78     гр.","119 ккал"
